rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Ryan McLeod,BUF,C,298,495,555,595,0.32394,0.28633,10.0,8480802
2,Luke Evangelista,NSH,R,252,530,350,469,0.33445,0.28706,10.0,8482146
3,Dryden Hunt,CGY,L,73,88,97,94,0.36572,0.27669,9.6,8478211
4,Leon Draisaitl,EDM,C,297,877,623,663,0.30388,0.26906,9.4,8477934
5,Tim Stützle,OTT,L,315,826,531,647,0.30814,0.27036,9.4,8482116
6,Ozzy Wiesblatt,NSH,C,44,38,77,79,0.3652,0.26645,9.3,8482103
7,Jordan Staal,CAR,C,311,573,634,713,0.29456,0.26039,9.0,8473533
8,Matt Boldy,MIN,L,314,679,731,711,0.28784,0.25619,8.9,8481557
9,Blake Coleman,CGY,C,310,627,812,714,0.28341,0.25349,8.8,8476399
10,Radim Zohorna,PIT,L,43,29,56,56,0.36212,0.24888,8.6,8482241
11,Viktor Arvidsson,BOS,L,231,425,421,455,0.28615,0.24506,8.5,8478042
12,Vinni Lettieri,BOS,C,73,69,118,103,0.32284,0.24522,8.5,8479968
13,Ivan Demidov,MTL,R,84,159,113,135,0.32398,0.24471,8.5,8484984
14,Jordan Martinook,CAR,L,320,600,631,748,0.27695,0.24346,8.4,8476921
15,Valeri Nichushkin,COL,R,221,563,463,536,0.28046,0.24148,8.4,8477501
16,Pavol Regenda,SJS,L,42,66,78,73,0.33465,0.23989,8.3,8483630
17,Josh Archibald,PIT,R,62,35,96,72,0.32552,0.24007,8.3,8476326
18,Seth Jarvis,CAR,C,307,703,550,589,0.27355,0.23796,8.2,8482093
19,William Carrier,CAR,L,208,326,349,505,0.28104,0.23646,8.2,8477478
20,Warren Foegele,OTT,L,299,562,539,609,0.27173,0.23589,8.2,8477998
21,Givani Smith,COL,R,85,75,95,87,0.32121,0.23584,8.2,8479379
22,Nathan MacKinnon,COL,C,312,1250,699,982,0.26511,0.23374,8.1,8477492
23,Connor McDavid,EDM,C,306,923,576,739,0.26838,0.23382,8.1,8478402
24,Brady Tkachuk,OTT,L,295,750,548,799,0.27039,0.23489,8.1,8480801
25,Sebastian Aho,CAR,C,311,797,533,569,0.2664,0.23063,8.0,8478427
26,Jack Hughes,NJD,C,263,807,382,599,0.27359,0.2313,8.0,8481559
27,JJ Peterka,UTA,R,317,710,547,659,0.26755,0.23217,8.0,8482175
28,Mikael Backlund,CGY,C,321,615,911,733,0.2585,0.23113,8.0,8474150
29,Zach Benson,BUF,L,211,405,354,427,0.275,0.23109,8.0,8484145
30,Boone Jenner,CBJ,C,219,457,481,467,0.26559,0.22809,7.9,8476432
31,Jesperi Kotkaniemi,CAR,C,281,615,387,523,0.27132,0.22943,7.9,8480829
32,Auston Matthews,TOR,C,282,693,506,644,0.26439,0.22784,7.9,8479318
33,Connor Zary,CGY,C,191,435,317,399,0.27369,0.22754,7.9,8482074
34,Zach Hyman,EDM,L,289,789,535,642,0.26024,0.22486,7.8,8475786
35,Jason Robertson,DAL,L,328,688,672,730,0.25758,0.22596,7.8,8480027
36,David Pastrnak,BOS,R,323,978,570,592,0.25755,0.22336,7.7,8477956
37,Oliver Bjorkstrand,TBL,R,322,598,524,655,0.25918,0.22351,7.7,8477416
38,Oliver Kapanen,MTL,C,100,171,141,170,0.29274,0.22393,7.7,8482775
39,Alexis Lafrenière,NYR,L,327,712,423,637,0.25862,0.2192,7.6,8482109
40,Denis Malgin,COL,C,65,92,88,97,0.30566,0.21922,7.6,8478843
41,Travis Konecny,PHI,R,295,769,588,657,0.2534,0.21992,7.6,8478439
42,Joel Eriksson Ek,MIN,C,271,527,668,687,0.25132,0.21991,7.6,8478493
43,Dylan Guenther,UTA,R,227,489,410,452,0.25842,0.21843,7.6,8482699
44,Ryan O'Reilly,NSH,C,294,649,566,574,0.25282,0.21876,7.6,8475158
45,Ivan Ivan,COL,C,49,34,67,90,0.31813,0.21908,7.6,8483930
46,Trevor Moore,LAK,C,280,548,549,602,0.25199,0.21748,7.5,8479675
47,Mikko Rantanen,DAL,R,308,1101,693,899,0.2474,0.21672,7.5,8478420
48,Yanni Gourde,TBL,C,300,593,633,695,0.24791,0.21586,7.5,8476826
49,Matt Coronato,CGY,R,191,451,459,395,0.25367,0.21602,7.5,8482679
50,Brandon Hagel,TBL,L,316,692,605,684,0.24788,0.21513,7.4,8479542
51,Anze Kopitar,LAK,C,310,621,602,598,0.24779,0.21498,7.4,8471685
52,Phillip Danault,MTL,C,315,561,621,624,0.24672,0.21444,7.4,8476479
53,Marcus Johansson,MIN,L,305,601,635,659,0.24543,0.21356,7.4,8475149
54,Nazem Kadri,COL,C,323,986,613,816,0.24616,0.21371,7.4,8475172
55,Jonathan Drouin,STL,L,244,544,448,568,0.25091,0.213,7.4,8477494
56,Kiefer Sherwood,SJS,L,249,365,412,518,0.25062,0.21121,7.3,8480748
57,Adrian Kempe,LAK,C,320,689,612,646,0.24269,0.2104,7.3,8477960
58,Jesper Bratt,NJD,L,327,871,531,766,0.24501,0.21034,7.3,8479407
59,Anthony Cirelli,TBL,C,288,551,626,631,0.24214,0.21022,7.3,8478519
60,Zachary Bolduc,MTL,C,175,248,239,285,0.26207,0.21039,7.3,8482737
61,Jack Eichel,VGK,C,282,816,571,606,0.24035,0.20711,7.2,8478403
62,Kevin Fiala,LAK,L,288,656,528,594,0.24347,0.2088,7.2,8477942
63,Nic Dowd,VGK,C,286,177,835,508,0.23473,0.20724,7.2,8475343
64,Martin Necas,COL,C,316,863,548,684,0.24266,0.20864,7.2,8480039
65,Michael Bunting,DAL,L,313,705,451,564,0.24628,0.20877,7.2,8478047
66,Andre Burakovsky,CHI,L,252,544,420,507,0.24605,0.20728,7.2,8477444
67,Jack Quinn,BUF,R,258,527,445,433,0.24648,0.20872,7.2,8482097
68,Kyle Okposo,FLA,R,142,264,289,258,0.25474,0.20795,7.2,8473449
69,Alex Tuch,BUF,R,310,857,682,788,0.23963,0.2091,7.2,8477949
70,Nick Cousins,OTT,C,279,436,386,491,0.25045,0.20983,7.2,8476393
71,Kirill Kaprizov,MIN,L,261,907,539,679,0.24134,0.20713,7.2,8478864
72,Emil Bemstrom,PIT,R,125,204,157,163,0.27069,0.20728,7.2,8480205
73,Arseny Gritsyuk,NJD,R,66,126,110,149,0.28519,0.20918,7.2,8481721
74,David Krejci,BOS,C,70,166,113,107,0.28019,0.20567,7.1,8471276
75,Jordan Kyrou,STL,C,314,766,554,612,0.23882,0.2052,7.1,8479385
76,Kaapo Kakko,SEA,R,286,587,453,667,0.24112,0.20401,7.0,8481554
77,Andrei Svechnikov,CAR,R,274,692,518,567,0.23862,0.20392,7.0,8480830
78,Artturi Lehkonen,COL,L,247,723,502,692,0.23693,0.20182,7.0,8477476
79,Zemgus Girgensons,TBL,L,299,470,582,601,0.23552,0.20285,7.0,8476878
80,Casey Mittelstadt,BOS,C,314,698,629,649,0.23474,0.20329,7.0,8479999
81,Matthew Tkachuk,FLA,L,242,638,463,613,0.23859,0.20202,7.0,8479314
82,Marco Rossi,VAN,C,232,551,415,424,0.24243,0.20369,7.0,8482079
83,Alex Laferriere,LAK,R,239,515,453,518,0.23921,0.20222,7.0,8482155
84,Martin Pospisil,CGY,C,166,412,278,402,0.24983,0.20258,7.0,8481028
85,Steven Stamkos,NSH,C,323,779,581,593,0.23375,0.20115,6.9,8474564
86,Aliaksei Protas,WSH,C,288,546,590,567,0.23173,0.19949,6.9,8481656
87,Jesse Puljujarvi,FLA,R,128,219,200,220,0.25619,0.20069,6.9,8479344
88,Wade Allison,PHI,R,60,118,117,137,0.27279,0.20027,6.9,8479322
89,Tyler Motte,DET,L,186,170,265,300,0.24822,0.20005,6.9,8477353
90,Roope Hintz,DAL,C,282,577,551,622,0.23342,0.20002,6.9,8478449
91,Tyler Bertuzzi,CHI,L,291,580,559,624,0.23208,0.19899,6.9,8477479
92,Ivan Barbashev,VGK,C,316,812,582,671,0.23184,0.19938,6.9,8477964
93,Mark Stone,VGK,R,226,615,437,498,0.23344,0.1962,6.8,8475913
94,Craig Smith,DET,C,198,248,300,348,0.24295,0.19787,6.8,8475225
95,Jack Roslovic,EDM,C,285,608,432,563,0.23614,0.19852,6.8,8478458
96,Mitch Marner,VGK,R,311,752,533,643,0.23229,0.19844,6.8,8478483
97,Vasily Podkolzin,EDM,R,221,440,322,412,0.2401,0.19669,6.8,8481617
98,Sidney Crosby,PIT,C,312,903,603,916,0.22928,0.1975,6.8,8471675
99,Nick Schmaltz,UTA,C,305,775,634,701,0.22755,0.19661,6.8,8477951
100,Yegor Sharangovich,CGY,C,307,684,502,585,0.23152,0.19675,6.8,8481068
101,Aleksander Barkov,FLA,C,208,435,423,486,0.23381,0.19598,6.8,8477493
102,Michael McCarron,MIN,R,255,223,488,471,0.23162,0.19638,6.8,8477446
103,Jaret Anderson-Dolan,WPG,C,84,122,107,119,0.2721,0.19677,6.8,8479994
104,Tommy Novak,PIT,C,258,547,302,483,0.24262,0.1977,6.8,8478438
105,Emmitt Finnie,DET,C,82,151,159,166,0.25973,0.19781,6.8,8484471
106,Pavel Zacha,BOS,C,320,722,539,550,0.22802,0.19459,6.7,8478401
107,Ben Meyers,SEA,C,121,102,174,162,0.25409,0.1952,6.7,8483570
108,Alexander Wennberg,SJS,C,319,646,740,743,0.22232,0.19384,6.7,8477505
109,Kailer Yamamoto,UTA,R,187,311,269,322,0.24248,0.19512,6.7,8479977
110,Tom Wilson,WSH,R,260,581,534,561,0.22733,0.1938,6.7,8476880
111,Marco Kasper,DET,C,159,274,328,301,0.23789,0.19501,6.7,8483464
112,Sean Couturier,PHI,C,231,466,478,420,0.22868,0.19328,6.7,8476461
113,Patrick Maroon,CHI,L,199,257,299,342,0.23545,0.1909,6.6,8474034
114,Artemi Panarin,LAK,L,321,811,419,606,0.22797,0.19038,6.6,8478550
115,Carl Grundstrom,PHI,R,211,305,264,294,0.2395,0.19199,6.6,8479336
116,Johnny Gaudreau,CBJ,L,161,409,352,373,0.23324,0.19208,6.6,8476346
117,Jesper Boqvist,FLA,C,268,467,393,489,0.22935,0.19052,6.6,8480003
118,Pierre-Luc Dubois,WSH,L,266,621,547,547,0.22523,0.19221,6.6,8479400
119,Leo Carlsson,ANA,C,200,496,393,471,0.22999,0.19112,6.6,8484153
120,Matt Duchene,DAL,C,290,614,539,526,0.2229,0.1898,6.5,8475168
121,Vincent Trocheck,NYR,C,313,657,558,539,0.22034,0.18793,6.5,8476389
122,Jimmy Vesey,COL,L,204,268,379,375,0.22773,0.18837,6.5,8476918
123,Conor Sheary,NYR,L,206,353,320,354,0.23241,0.18947,6.5,8477839
124,Matty Beniers,SEA,C,320,778,676,758,0.21867,0.18915,6.5,8482665
125,Jason Zucker,BUF,L,282,550,475,532,0.2227,0.18759,6.5,8475722
126,Ondrej Palat,NYI,L,277,560,436,562,0.22532,0.1886,6.5,8476292
127,Claude Giroux,OTT,R,327,714,573,663,0.22169,0.1896,6.5,8473512
128,Tage Thompson,BUF,R,306,945,637,786,0.22061,0.19014,6.5,8479420
129,Sam Reinhart,FLA,C,307,658,622,689,0.22042,0.18962,6.5,8477933
130,Kyle Connor,WPG,L,310,982,570,642,0.21994,0.18787,6.5,8478398
131,Teddy Blueger,VAN,C,247,276,495,426,0.22368,0.18917,6.5,8476927
132,Jonas Rondbjerg,VGK,R,50,43,63,75,0.28423,0.18779,6.5,8480007
