rank,player_name,team,pos,GP,oz_faceoff_shifts,dz_faceoff_shifts,nz_faceoff_shifts,raw_metric,wilson_adjusted,score,player_id
1,Jack Hughes,NJD,C,263,807,382,599,0.21713,0.18597,10.0,8481559
2,Leon Draisaitl,EDM,C,297,877,623,663,0.21313,0.18365,9.9,8477934
3,Paul Cotter,NJD,C,289,456,462,432,0.21947,0.183,9.8,8481032
4,Mats Zuccarello,MIN,R,275,822,525,634,0.21131,0.18131,9.7,8475692
5,Sammy Blais,MTL,L,145,202,178,245,0.22967,0.18142,9.7,8478104
6,Jaret Anderson-Dolan,WPG,C,84,122,107,119,0.25,0.18085,9.7,8479994
7,Alex Laferriere,LAK,R,239,515,453,518,0.21487,0.18167,9.7,8482155
8,Nicolas Roy,COL,C,279,376,538,609,0.20934,0.1789,9.6,8478462
9,Connor McDavid,EDM,C,306,923,576,739,0.20744,0.17976,9.6,8478402
10,Kirill Kaprizov,MIN,L,261,907,539,679,0.20893,0.18003,9.6,8478864
11,Matt Boldy,MIN,L,314,679,731,711,0.20743,0.17924,9.6,8481557
12,Keegan Kolesar,VGK,R,318,359,542,727,0.20537,0.17759,9.5,8478434
13,Kevin Fiala,LAK,L,288,656,528,594,0.20909,0.1783,9.5,8477942
14,Paul Stastny,CAR,C,73,129,96,103,0.25111,0.17734,9.5,8471669
15,Yanni Gourde,TBL,C,300,593,633,695,0.20619,0.17776,9.5,8476826
16,Joel Eriksson Ek,MIN,C,271,527,668,687,0.20739,0.17874,9.5,8478493
17,Zach Hyman,EDM,L,289,789,535,642,0.20553,0.17607,9.4,8475786
18,Oliver Bjorkstrand,TBL,R,322,598,524,655,0.20322,0.17417,9.2,8477416
19,Brandon Hagel,TBL,L,316,692,605,684,0.19813,0.16998,9.0,8479542
20,Artemi Panarin,LAK,L,321,811,419,606,0.19975,0.16985,9.0,8478550
21,Arthur Kaliyev,OTT,R,123,179,143,184,0.22493,0.17058,9.0,8481560
22,Marcus Johansson,MIN,L,305,601,635,659,0.19916,0.17045,9.0,8475149
